image,json,mask
data/images/252/frame16576_leftImg8bit.jpg,data/mask/252/frame16576_gtFine_polygons.json,data/ouput/252/frame16576_gtFine_polygons.png
data/images/252/frame16670_leftImg8bit.jpg,data/mask/252/frame16670_gtFine_polygons.json,data/ouput/252/frame16670_gtFine_polygons.png
data/images/252/frame1671_leftImg8bit.jpg,data/mask/252/frame1671_gtFine_polygons.json,data/ouput/252/frame1671_gtFine_polygons.png
data/images/252/frame16930_leftImg8bit.jpg,data/mask/252/frame16930_gtFine_polygons.json,data/ouput/252/frame16930_gtFine_polygons.png
data/images/252/frame1694_leftImg8bit.jpg,data/mask/252/frame1694_gtFine_polygons.json,data/ouput/252/frame1694_gtFine_polygons.png
data/images/252/frame17005_leftImg8bit.jpg,data/mask/252/frame17005_gtFine_polygons.json,data/ouput/252/frame17005_gtFine_polygons.png
data/images/252/frame17177_leftImg8bit.jpg,data/mask/252/frame17177_gtFine_polygons.json,data/ouput/252/frame17177_gtFine_polygons.png
data/images/252/frame1724_leftImg8bit.jpg,data/mask/252/frame1724_gtFine_polygons.json,data/ouput/252/frame1724_gtFine_polygons.png
data/images/252/frame17296_leftImg8bit.jpg,data/mask/252/frame17296_gtFine_polygons.json,data/ouput/252/frame17296_gtFine_polygons.png
data/images/252/frame17423_leftImg8bit.jpg,data/mask/252/frame17423_gtFine_polygons.json,data/ouput/252/frame17423_gtFine_polygons.png
data/images/252/frame17672_leftImg8bit.jpg,data/mask/252/frame17672_gtFine_polygons.json,data/ouput/252/frame17672_gtFine_polygons.png
data/images/252/frame17876_leftImg8bit.jpg,data/mask/252/frame17876_gtFine_polygons.json,data/ouput/252/frame17876_gtFine_polygons.png
data/images/252/frame18009_leftImg8bit.jpg,data/mask/252/frame18009_gtFine_polygons.json,data/ouput/252/frame18009_gtFine_polygons.png
data/images/252/frame18338_leftImg8bit.jpg,data/mask/252/frame18338_gtFine_polygons.json,data/ouput/252/frame18338_gtFine_polygons.png
data/images/252/frame1847_leftImg8bit.jpg,data/mask/252/frame1847_gtFine_polygons.json,data/ouput/252/frame1847_gtFine_polygons.png
data/images/252/frame18563_leftImg8bit.jpg,data/mask/252/frame18563_gtFine_polygons.json,data/ouput/252/frame18563_gtFine_polygons.png
data/images/252/frame18703_leftImg8bit.jpg,data/mask/252/frame18703_gtFine_polygons.json,data/ouput/252/frame18703_gtFine_polygons.png
data/images/252/frame18928_leftImg8bit.jpg,data/mask/252/frame18928_gtFine_polygons.json,data/ouput/252/frame18928_gtFine_polygons.png
data/images/252/frame19107_leftImg8bit.jpg,data/mask/252/frame19107_gtFine_polygons.json,data/ouput/252/frame19107_gtFine_polygons.png
data/images/252/frame1921_leftImg8bit.jpg,data/mask/252/frame1921_gtFine_polygons.json,data/ouput/252/frame1921_gtFine_polygons.png
data/images/252/frame19358_leftImg8bit.jpg,data/mask/252/frame19358_gtFine_polygons.json,data/ouput/252/frame19358_gtFine_polygons.png
data/images/252/frame1964_leftImg8bit.jpg,data/mask/252/frame1964_gtFine_polygons.json,data/ouput/252/frame1964_gtFine_polygons.png
data/images/252/frame19794_leftImg8bit.jpg,data/mask/252/frame19794_gtFine_polygons.json,data/ouput/252/frame19794_gtFine_polygons.png
data/images/252/frame2073_leftImg8bit.jpg,data/mask/252/frame2073_gtFine_polygons.json,data/ouput/252/frame2073_gtFine_polygons.png
data/images/252/frame2164_leftImg8bit.jpg,data/mask/252/frame2164_gtFine_polygons.json,data/ouput/252/frame2164_gtFine_polygons.png
data/images/252/frame21700_leftImg8bit.jpg,data/mask/252/frame21700_gtFine_polygons.json,data/ouput/252/frame21700_gtFine_polygons.png
data/images/252/frame21948_leftImg8bit.jpg,data/mask/252/frame21948_gtFine_polygons.json,data/ouput/252/frame21948_gtFine_polygons.png
data/images/252/frame22271_leftImg8bit.jpg,data/mask/252/frame22271_gtFine_polygons.json,data/ouput/252/frame22271_gtFine_polygons.png
data/images/252/frame2229_leftImg8bit.jpg,data/mask/252/frame2229_gtFine_polygons.json,data/ouput/252/frame2229_gtFine_polygons.png
data/images/252/frame22608_leftImg8bit.jpg,data/mask/252/frame22608_gtFine_polygons.json,data/ouput/252/frame22608_gtFine_polygons.png
data/images/252/frame22851_leftImg8bit.jpg,data/mask/252/frame22851_gtFine_polygons.json,data/ouput/252/frame22851_gtFine_polygons.png
data/images/252/frame2289_leftImg8bit.jpg,data/mask/252/frame2289_gtFine_polygons.json,data/ouput/252/frame2289_gtFine_polygons.png
data/images/252/frame23055_leftImg8bit.jpg,data/mask/252/frame23055_gtFine_polygons.json,data/ouput/252/frame23055_gtFine_polygons.png
data/images/252/frame2380_leftImg8bit.jpg,data/mask/252/frame2380_gtFine_polygons.json,data/ouput/252/frame2380_gtFine_polygons.png
data/images/252/frame2445_leftImg8bit.jpg,data/mask/252/frame2445_gtFine_polygons.json,data/ouput/252/frame2445_gtFine_polygons.png
data/images/252/frame24520_leftImg8bit.jpg,data/mask/252/frame24520_gtFine_polygons.json,data/ouput/252/frame24520_gtFine_polygons.png
data/images/252/frame25188_leftImg8bit.jpg,data/mask/252/frame25188_gtFine_polygons.json,data/ouput/252/frame25188_gtFine_polygons.png
data/images/252/frame2548_leftImg8bit.jpg,data/mask/252/frame2548_gtFine_polygons.json,data/ouput/252/frame2548_gtFine_polygons.png
data/images/252/frame25751_leftImg8bit.jpg,data/mask/252/frame25751_gtFine_polygons.json,data/ouput/252/frame25751_gtFine_polygons.png
data/images/252/frame26226_leftImg8bit.jpg,data/mask/252/frame26226_gtFine_polygons.json,data/ouput/252/frame26226_gtFine_polygons.png
data/images/252/frame26760_leftImg8bit.jpg,data/mask/252/frame26760_gtFine_polygons.json,data/ouput/252/frame26760_gtFine_polygons.png
data/images/252/frame2707_leftImg8bit.jpg,data/mask/252/frame2707_gtFine_polygons.json,data/ouput/252/frame2707_gtFine_polygons.png
data/images/252/frame27244_leftImg8bit.jpg,data/mask/252/frame27244_gtFine_polygons.json,data/ouput/252/frame27244_gtFine_polygons.png
data/images/252/frame27442_leftImg8bit.jpg,data/mask/252/frame27442_gtFine_polygons.json,data/ouput/252/frame27442_gtFine_polygons.png
data/images/252/frame28011_leftImg8bit.jpg,data/mask/252/frame28011_gtFine_polygons.json,data/ouput/252/frame28011_gtFine_polygons.png
data/images/252/frame28653_leftImg8bit.jpg,data/mask/252/frame28653_gtFine_polygons.json,data/ouput/252/frame28653_gtFine_polygons.png
data/images/252/frame2905_leftImg8bit.jpg,data/mask/252/frame2905_gtFine_polygons.json,data/ouput/252/frame2905_gtFine_polygons.png
data/images/252/frame29135_leftImg8bit.jpg,data/mask/252/frame29135_gtFine_polygons.json,data/ouput/252/frame29135_gtFine_polygons.png
data/images/252/frame29624_leftImg8bit.jpg,data/mask/252/frame29624_gtFine_polygons.json,data/ouput/252/frame29624_gtFine_polygons.png
data/images/252/frame2985_leftImg8bit.jpg,data/mask/252/frame2985_gtFine_polygons.json,data/ouput/252/frame2985_gtFine_polygons.png
data/images/252/frame3092_leftImg8bit.jpg,data/mask/252/frame3092_gtFine_polygons.json,data/ouput/252/frame3092_gtFine_polygons.png
data/images/252/frame31424_leftImg8bit.jpg,data/mask/252/frame31424_gtFine_polygons.json,data/ouput/252/frame31424_gtFine_polygons.png
data/images/252/frame31844_leftImg8bit.jpg,data/mask/252/frame31844_gtFine_polygons.json,data/ouput/252/frame31844_gtFine_polygons.png
data/images/252/frame32493_leftImg8bit.jpg,data/mask/252/frame32493_gtFine_polygons.json,data/ouput/252/frame32493_gtFine_polygons.png
data/images/252/frame3394_leftImg8bit.jpg,data/mask/252/frame3394_gtFine_polygons.json,data/ouput/252/frame3394_gtFine_polygons.png
data/images/252/frame3538_leftImg8bit.jpg,data/mask/252/frame3538_gtFine_polygons.json,data/ouput/252/frame3538_gtFine_polygons.png
data/images/252/frame3606_leftImg8bit.jpg,data/mask/252/frame3606_gtFine_polygons.json,data/ouput/252/frame3606_gtFine_polygons.png
data/images/252/frame3680_leftImg8bit.jpg,data/mask/252/frame3680_gtFine_polygons.json,data/ouput/252/frame3680_gtFine_polygons.png
data/images/252/frame3754_leftImg8bit.jpg,data/mask/252/frame3754_gtFine_polygons.json,data/ouput/252/frame3754_gtFine_polygons.png
data/images/252/frame3808_leftImg8bit.jpg,data/mask/252/frame3808_gtFine_polygons.json,data/ouput/252/frame3808_gtFine_polygons.png
data/images/252/frame3902_leftImg8bit.jpg,data/mask/252/frame3902_gtFine_polygons.json,data/ouput/252/frame3902_gtFine_polygons.png
data/images/252/frame3973_leftImg8bit.jpg,data/mask/252/frame3973_gtFine_polygons.json,data/ouput/252/frame3973_gtFine_polygons.png
data/images/252/frame4067_leftImg8bit.jpg,data/mask/252/frame4067_gtFine_polygons.json,data/ouput/252/frame4067_gtFine_polygons.png
data/images/252/frame4210_leftImg8bit.jpg,data/mask/252/frame4210_gtFine_polygons.json,data/ouput/252/frame4210_gtFine_polygons.png
data/images/252/frame4279_leftImg8bit.jpg,data/mask/252/frame4279_gtFine_polygons.json,data/ouput/252/frame4279_gtFine_polygons.png
data/images/252/frame4315_leftImg8bit.jpg,data/mask/252/frame4315_gtFine_polygons.json,data/ouput/252/frame4315_gtFine_polygons.png
data/images/252/frame4384_leftImg8bit.jpg,data/mask/252/frame4384_gtFine_polygons.json,data/ouput/252/frame4384_gtFine_polygons.png
data/images/252/frame4452_leftImg8bit.jpg,data/mask/252/frame4452_gtFine_polygons.json,data/ouput/252/frame4452_gtFine_polygons.png
data/images/252/frame4539_leftImg8bit.jpg,data/mask/252/frame4539_gtFine_polygons.json,data/ouput/252/frame4539_gtFine_polygons.png
data/images/252/frame4591_leftImg8bit.jpg,data/mask/252/frame4591_gtFine_polygons.json,data/ouput/252/frame4591_gtFine_polygons.png
data/images/252/frame4642_leftImg8bit.jpg,data/mask/252/frame4642_gtFine_polygons.json,data/ouput/252/frame4642_gtFine_polygons.png
data/images/252/frame4689_leftImg8bit.jpg,data/mask/252/frame4689_gtFine_polygons.json,data/ouput/252/frame4689_gtFine_polygons.png
data/images/252/frame4739_leftImg8bit.jpg,data/mask/252/frame4739_gtFine_polygons.json,data/ouput/252/frame4739_gtFine_polygons.png
data/images/252/frame4807_leftImg8bit.jpg,data/mask/252/frame4807_gtFine_polygons.json,data/ouput/252/frame4807_gtFine_polygons.png
data/images/252/frame4904_leftImg8bit.jpg,data/mask/252/frame4904_gtFine_polygons.json,data/ouput/252/frame4904_gtFine_polygons.png
data/images/252/frame5057_leftImg8bit.jpg,data/mask/252/frame5057_gtFine_polygons.json,data/ouput/252/frame5057_gtFine_polygons.png
data/images/252/frame5266_leftImg8bit.jpg,data/mask/252/frame5266_gtFine_polygons.json,data/ouput/252/frame5266_gtFine_polygons.png
data/images/252/frame5732_leftImg8bit.jpg,data/mask/252/frame5732_gtFine_polygons.json,data/ouput/252/frame5732_gtFine_polygons.png
data/images/252/frame5924_leftImg8bit.jpg,data/mask/252/frame5924_gtFine_polygons.json,data/ouput/252/frame5924_gtFine_polygons.png
data/images/252/frame6137_leftImg8bit.jpg,data/mask/252/frame6137_gtFine_polygons.json,data/ouput/252/frame6137_gtFine_polygons.png
data/images/252/frame6335_leftImg8bit.jpg,data/mask/252/frame6335_gtFine_polygons.json,data/ouput/252/frame6335_gtFine_polygons.png
data/images/252/frame6386_leftImg8bit.jpg,data/mask/252/frame6386_gtFine_polygons.json,data/ouput/252/frame6386_gtFine_polygons.png
data/images/252/frame6607_leftImg8bit.jpg,data/mask/252/frame6607_gtFine_polygons.json,data/ouput/252/frame6607_gtFine_polygons.png
data/images/252/frame6656_leftImg8bit.jpg,data/mask/252/frame6656_gtFine_polygons.json,data/ouput/252/frame6656_gtFine_polygons.png
data/images/252/frame6774_leftImg8bit.jpg,data/mask/252/frame6774_gtFine_polygons.json,data/ouput/252/frame6774_gtFine_polygons.png
data/images/252/frame6876_leftImg8bit.jpg,data/mask/252/frame6876_gtFine_polygons.json,data/ouput/252/frame6876_gtFine_polygons.png
data/images/252/frame7103_leftImg8bit.jpg,data/mask/252/frame7103_gtFine_polygons.json,data/ouput/252/frame7103_gtFine_polygons.png
data/images/252/frame7207_leftImg8bit.jpg,data/mask/252/frame7207_gtFine_polygons.json,data/ouput/252/frame7207_gtFine_polygons.png
data/images/252/frame7348_leftImg8bit.jpg,data/mask/252/frame7348_gtFine_polygons.json,data/ouput/252/frame7348_gtFine_polygons.png
data/images/252/frame7477_leftImg8bit.jpg,data/mask/252/frame7477_gtFine_polygons.json,data/ouput/252/frame7477_gtFine_polygons.png
data/images/252/frame7884_leftImg8bit.jpg,data/mask/252/frame7884_gtFine_polygons.json,data/ouput/252/frame7884_gtFine_polygons.png
data/images/252/frame8075_leftImg8bit.jpg,data/mask/252/frame8075_gtFine_polygons.json,data/ouput/252/frame8075_gtFine_polygons.png
data/images/252/frame8471_leftImg8bit.jpg,data/mask/252/frame8471_gtFine_polygons.json,data/ouput/252/frame8471_gtFine_polygons.png
data/images/252/frame8690_leftImg8bit.jpg,data/mask/252/frame8690_gtFine_polygons.json,data/ouput/252/frame8690_gtFine_polygons.png
data/images/252/frame8810_leftImg8bit.jpg,data/mask/252/frame8810_gtFine_polygons.json,data/ouput/252/frame8810_gtFine_polygons.png
data/images/252/frame8914_leftImg8bit.jpg,data/mask/252/frame8914_gtFine_polygons.json,data/ouput/252/frame8914_gtFine_polygons.png
data/images/252/frame9334_leftImg8bit.jpg,data/mask/252/frame9334_gtFine_polygons.json,data/ouput/252/frame9334_gtFine_polygons.png
data/images/252/frame9567_leftImg8bit.jpg,data/mask/252/frame9567_gtFine_polygons.json,data/ouput/252/frame9567_gtFine_polygons.png
data/images/252/frame9980_leftImg8bit.jpg,data/mask/252/frame9980_gtFine_polygons.json,data/ouput/252/frame9980_gtFine_polygons.png
data/images/255/frame0427_leftImg8bit.jpg,data/mask/255/frame0427_gtFine_polygons.json,data/ouput/255/frame0427_gtFine_polygons.png
data/images/255/frame3246_leftImg8bit.jpg,data/mask/255/frame3246_gtFine_polygons.json,data/ouput/255/frame3246_gtFine_polygons.png
data/images/257/frame0119_leftImg8bit.jpg,data/mask/257/frame0119_gtFine_polygons.json,data/ouput/257/frame0119_gtFine_polygons.png
data/images/257/frame0359_leftImg8bit.jpg,data/mask/257/frame0359_gtFine_polygons.json,data/ouput/257/frame0359_gtFine_polygons.png
data/images/257/frame0509_leftImg8bit.jpg,data/mask/257/frame0509_gtFine_polygons.json,data/ouput/257/frame0509_gtFine_polygons.png
data/images/257/frame0599_leftImg8bit.jpg,data/mask/257/frame0599_gtFine_polygons.json,data/ouput/257/frame0599_gtFine_polygons.png
data/images/257/frame0869_leftImg8bit.jpg,data/mask/257/frame0869_gtFine_polygons.json,data/ouput/257/frame0869_gtFine_polygons.png
data/images/257/frame0959_leftImg8bit.jpg,data/mask/257/frame0959_gtFine_polygons.json,data/ouput/257/frame0959_gtFine_polygons.png
data/images/257/frame1169_leftImg8bit.jpg,data/mask/257/frame1169_gtFine_polygons.json,data/ouput/257/frame1169_gtFine_polygons.png
data/images/257/frame1412_leftImg8bit.jpg,data/mask/257/frame1412_gtFine_polygons.json,data/ouput/257/frame1412_gtFine_polygons.png
data/images/258/frame0014_leftImg8bit.jpg,data/mask/258/frame0014_gtFine_polygons.json,data/ouput/258/frame0014_gtFine_polygons.png
data/images/258/frame0215_leftImg8bit.jpg,data/mask/258/frame0215_gtFine_polygons.json,data/ouput/258/frame0215_gtFine_polygons.png
data/images/258/frame0425_leftImg8bit.jpg,data/mask/258/frame0425_gtFine_polygons.json,data/ouput/258/frame0425_gtFine_polygons.png
data/images/258/frame0875_leftImg8bit.jpg,data/mask/258/frame0875_gtFine_polygons.json,data/ouput/258/frame0875_gtFine_polygons.png
data/images/258/frame1085_leftImg8bit.jpg,data/mask/258/frame1085_gtFine_polygons.json,data/ouput/258/frame1085_gtFine_polygons.png
data/images/258/frame1325_leftImg8bit.jpg,data/mask/258/frame1325_gtFine_polygons.json,data/ouput/258/frame1325_gtFine_polygons.png
data/images/258/frame1685_leftImg8bit.jpg,data/mask/258/frame1685_gtFine_polygons.json,data/ouput/258/frame1685_gtFine_polygons.png
data/images/258/frame1985_leftImg8bit.jpg,data/mask/258/frame1985_gtFine_polygons.json,data/ouput/258/frame1985_gtFine_polygons.png
data/images/258/frame2225_leftImg8bit.jpg,data/mask/258/frame2225_gtFine_polygons.json,data/ouput/258/frame2225_gtFine_polygons.png
data/images/258/frame2345_leftImg8bit.jpg,data/mask/258/frame2345_gtFine_polygons.json,data/ouput/258/frame2345_gtFine_polygons.png
data/images/258/frame2525_leftImg8bit.jpg,data/mask/258/frame2525_gtFine_polygons.json,data/ouput/258/frame2525_gtFine_polygons.png
data/images/258/frame3479_leftImg8bit.jpg,data/mask/258/frame3479_gtFine_polygons.json,data/ouput/258/frame3479_gtFine_polygons.png
data/images/260/frame0024_leftImg8bit.jpg,data/mask/260/frame0024_gtFine_polygons.json,data/ouput/260/frame0024_gtFine_polygons.png
data/images/260/frame0140_leftImg8bit.jpg,data/mask/260/frame0140_gtFine_polygons.json,data/ouput/260/frame0140_gtFine_polygons.png
data/images/260/frame0390_leftImg8bit.jpg,data/mask/260/frame0390_gtFine_polygons.json,data/ouput/260/frame0390_gtFine_polygons.png
data/images/260/frame0474_leftImg8bit.jpg,data/mask/260/frame0474_gtFine_polygons.json,data/ouput/260/frame0474_gtFine_polygons.png
data/images/260/frame0765_leftImg8bit.jpg,data/mask/260/frame0765_gtFine_polygons.json,data/ouput/260/frame0765_gtFine_polygons.png
data/images/260/frame0924_leftImg8bit.jpg,data/mask/260/frame0924_gtFine_polygons.json,data/ouput/260/frame0924_gtFine_polygons.png
data/images/261/frame0243_leftImg8bit.jpg,data/mask/261/frame0243_gtFine_polygons.json,data/ouput/261/frame0243_gtFine_polygons.png
data/images/261/frame0299_leftImg8bit.jpg,data/mask/261/frame0299_gtFine_polygons.json,data/ouput/261/frame0299_gtFine_polygons.png
data/images/261/frame0389_leftImg8bit.jpg,data/mask/261/frame0389_gtFine_polygons.json,data/ouput/261/frame0389_gtFine_polygons.png
data/images/261/frame0573_leftImg8bit.jpg,data/mask/261/frame0573_gtFine_polygons.json,data/ouput/261/frame0573_gtFine_polygons.png
data/images/261/frame0693_leftImg8bit.jpg,data/mask/261/frame0693_gtFine_polygons.json,data/ouput/261/frame0693_gtFine_polygons.png
data/images/261/frame0719_leftImg8bit.jpg,data/mask/261/frame0719_gtFine_polygons.json,data/ouput/261/frame0719_gtFine_polygons.png
data/images/261/frame0753_leftImg8bit.jpg,data/mask/261/frame0753_gtFine_polygons.json,data/ouput/261/frame0753_gtFine_polygons.png
data/images/261/frame0963_leftImg8bit.jpg,data/mask/261/frame0963_gtFine_polygons.json,data/ouput/261/frame0963_gtFine_polygons.png
data/images/261/frame1053_leftImg8bit.jpg,data/mask/261/frame1053_gtFine_polygons.json,data/ouput/261/frame1053_gtFine_polygons.png
data/images/261/frame1289_leftImg8bit.jpg,data/mask/261/frame1289_gtFine_polygons.json,data/ouput/261/frame1289_gtFine_polygons.png
data/images/261/frame1709_leftImg8bit.jpg,data/mask/261/frame1709_gtFine_polygons.json,data/ouput/261/frame1709_gtFine_polygons.png
data/images/261/frame1859_leftImg8bit.jpg,data/mask/261/frame1859_gtFine_polygons.json,data/ouput/261/frame1859_gtFine_polygons.png
data/images/261/frame1979_leftImg8bit.jpg,data/mask/261/frame1979_gtFine_polygons.json,data/ouput/261/frame1979_gtFine_polygons.png
